23
 5.142488e-002  7.022496e-002  0.000000e+000
 0.000000e+000  2.461461e-006  0.000000e+000
 4.816236e-007  3.900135e-001  0.000000e+000
 9.351518e-003  4.393177e-001  0.000000e+000
 3.205961e-002  4.841057e-001  0.000000e+000
 6.578783e-002  5.213096e-001  0.000000e+000
 1.084576e-001  5.477324e-001  0.000000e+000
 1.568819e-001  5.610005e-001  0.000000e+000
 2.071053e-001  5.610021e-001  0.000000e+000
 2.555305e-001  5.477375e-001  0.000000e+000
 2.982022e-001  5.213179e-001  0.000000e+000
 3.319331e-001  4.841164e-001  0.000000e+000
 3.546443e-001  4.393299e-001  0.000000e+000
 3.639991e-001  3.900264e-001  0.000000e+000
 3.640000e-001  1.541359e-005  0.000000e+000
 3.019989e-001  6.448606e-002  0.000000e+000
 2.561776e-001 -1.386805e-003  0.000000e+000
 1.960450e-001  3.668072e-005  0.000000e+000
 1.946047e-001  6.305587e-002  0.000000e+000
 1.402017e-001  6.306300e-002  0.000000e+000
 1.387644e-001  2.905592e-003  0.000000e+000
 7.147209e-002  2.901704e-003  0.000000e+000
 5.142488e-002  7.022496e-002  0.000000e+000
