51
 1.212072e-001 -1.330634e-002  0.000000e+000
 1.222222e-001 -9.888856e-003  0.000000e+000
 1.230401e-001 -6.418911e-003  0.000000e+000
 1.236583e-001 -2.907869e-003  0.000000e+000
 1.240746e-001  6.327788e-004  0.000000e+000
 1.242877e-001  4.191441e-003  0.000000e+000
 1.242970e-001  7.756468e-003  0.000000e+000
 1.241024e-001  1.131619e-002  0.000000e+000
 1.237045e-001  1.485896e-002  0.000000e+000
 1.231046e-001  1.837317e-002  0.000000e+000
 1.223048e-001  2.184732e-002  0.000000e+000
 1.213075e-001  2.527004e-002  0.000000e+000
 1.201162e-001  2.863013e-002  0.000000e+000
 1.187346e-001  3.191659e-002  0.000000e+000
 1.171674e-001  3.511865e-002  0.000000e+000
 1.154195e-001  3.822584e-002  0.000000e+000
 1.134969e-001  4.122799e-002  0.000000e+000
 1.114057e-001  4.411526e-002  0.000000e+000
 1.091528e-001  4.687821e-002  0.000000e+000
 1.067455e-001  4.950779e-002  0.000000e+000
 1.041918e-001  5.199539e-002  0.000000e+000
 1.015000e-001  5.433288e-002  0.000000e+000
 9.867900e-002  5.651260e-002  0.000000e+000
 9.573790e-002  5.852741e-002  0.000000e+000
 9.268639e-002  6.037072e-002  0.000000e+000
 8.953445e-002  6.203649e-002  0.000000e+000
 8.629241e-002  6.351928e-002  0.000000e+000
 8.297087e-002  6.481422e-002  0.000000e+000
 7.958071e-002  6.591708e-002  0.000000e+000
 7.613302e-002  6.682426e-002  0.000000e+000
 7.263909e-002  6.753277e-002  0.000000e+000
 6.911037e-002  6.804030e-002  0.000000e+000
 6.555839e-002  6.834520e-002  0.000000e+000
 6.199479e-002  6.844645e-002  0.000000e+000
 5.843123e-002  6.834373e-002  0.000000e+000
 5.487938e-002  6.803738e-002  0.000000e+000
 5.135086e-002  6.752839e-002  0.000000e+000
 4.785722e-002  6.681845e-002  0.000000e+000
 4.440991e-002  6.590985e-002  0.000000e+000
 4.102020e-002  6.480559e-002  0.000000e+000
 3.769920e-002  6.350929e-002  0.000000e+000
 3.445776e-002  6.202516e-002  0.000000e+000
 3.130651e-002  6.035809e-002  0.000000e+000
 2.825576e-002  5.851353e-002  0.000000e+000
 2.531549e-002  5.649751e-002  0.000000e+000
 2.249534e-002  5.431663e-002  0.000000e+000
 1.980452e-002  5.197804e-002  0.000000e+000
 1.725186e-002  4.948938e-002  0.000000e+000
 1.484570e-002  4.685881e-002  0.000000e+000
 1.259392e-002  4.409493e-002  0.000000e+000
 1.050390e-002  4.120680e-002  0.000000e+000
