50
 0.000000e+000  0.000000e+000  0.000000e+000
 2.218451e-003 -1.552508e-002  0.000000e+000
 6.357573e-003 -3.065179e-002  0.000000e+000
 1.235261e-002 -4.514348e-002  0.000000e+000
 2.010978e-002 -5.877345e-002  0.000000e+000
 2.950773e-002 -7.132845e-002  0.000000e+000
 4.039943e-002 -8.261210e-002  0.000000e+000
 5.261449e-002 -9.244784e-002  0.000000e+000
 6.596182e-002 -1.006818e-001  0.000000e+000
 8.023261e-002 -1.071852e-001  0.000000e+000
 9.520360e-002 -1.118563e-001  0.000000e+000
 1.106406e-001 -1.146220e-001  0.000000e+000
 1.263021e-001 -1.154390e-001  0.000000e+000
 1.419430e-001 -1.142946e-001  0.000000e+000
 1.573188e-001 -1.112067e-001  0.000000e+000
 1.721888e-001 -1.062235e-001  0.000000e+000
 1.863205e-001 -9.942305e-002  0.000000e+000
 1.994927e-001 -9.091171e-002  0.000000e+000
 2.114993e-001 -8.082264e-002  0.000000e+000
 2.221527e-001 -6.931367e-002  0.000000e+000
 2.312860e-001 -5.656485e-002  0.000000e+000
 2.387564e-001 -4.277563e-002  0.000000e+000
 2.444470e-001 -2.816172e-002  0.000000e+000
 2.482689e-001 -1.295175e-002  0.000000e+000
 2.501621e-001  2.616329e-003  0.000000e+000
 2.500972e-001  1.829898e-002  0.000000e+000
 2.480751e-001  3.385084e-002  0.000000e+000
 2.441274e-001  4.902864e-002  0.000000e+000
 2.383159e-001  6.359492e-002  0.000000e+000
 2.307316e-001  7.732181e-002  0.000000e+000
 2.214930e-001  8.999455e-002  0.000000e+000
 2.107447e-001  1.014149e-001  0.000000e+000
 1.986549e-001  1.114042e-001  0.000000e+000
 1.854127e-001  1.198062e-001  0.000000e+000
 1.712252e-001  1.264893e-001  0.000000e+000
 1.563144e-001  1.313492e-001  0.000000e+000
 1.409136e-001  1.343097e-001  0.000000e+000
 1.252637e-001  1.353246e-001  0.000000e+000
 1.096095e-001  1.343779e-001  0.000000e+000
 9.419597e-002  1.314844e-001  0.000000e+000
 7.926417e-002  1.266895e-001  0.000000e+000
 6.504773e-002  1.200681e-001  0.000000e+000
 5.176906e-002  1.117239e-001  0.000000e+000
 3.963587e-002  1.017873e-001  0.000000e+000
 2.883798e-002  9.041388e-002  0.000000e+000
 1.954434e-002  7.778147e-002  0.000000e+000
 1.190031e-002  6.408773e-002  0.000000e+000
 6.025485e-003  4.954689e-002  0.000000e+000
 2.011777e-003  3.438642e-002  0.000000e+000
-7.802750e-005  1.884350e-002  0.000000e+000
