100
 0.000000e+000 -2.500000e-001  0.000000e+000
-1.571679e-002 -2.485812e-001  0.000000e+000
-3.131333e-002 -2.461774e-001  0.000000e+000
-4.672794e-002 -2.427980e-001  0.000000e+000
-6.189967e-002 -2.384564e-001  0.000000e+000
-7.676852e-002 -2.331699e-001  0.000000e+000
-9.127568e-002 -2.269592e-001  0.000000e+000
-1.053638e-001 -2.198489e-001  0.000000e+000
-1.189772e-001 -2.118673e-001  0.000000e+000
-1.320619e-001 -2.030458e-001  0.000000e+000
-1.445664e-001 -1.934192e-001  0.000000e+000
-1.564410e-001 -1.830258e-001  0.000000e+000
-1.676389e-001 -1.719066e-001  0.000000e+000
-1.781158e-001 -1.601055e-001  0.000000e+000
-1.878302e-001 -1.476692e-001  0.000000e+000
-1.967437e-001 -1.346470e-001  0.000000e+000
-2.048212e-001 -1.210902e-001  0.000000e+000
-2.120305e-001 -1.070526e-001  0.000000e+000
-2.183433e-001 -9.258955e-002  0.000000e+000
-2.237346e-001 -7.775834e-002  0.000000e+000
-2.281830e-001 -6.261759e-002  0.000000e+000
-2.316709e-001 -4.722719e-002  0.000000e+000
-2.341847e-001 -3.164798e-002  0.000000e+000
-2.357142e-001 -1.594158e-002  0.000000e+000
-2.362535e-001 -1.701002e-004  0.000000e+000
-2.358004e-001  1.560409e-002  0.000000e+000
-2.343568e-001  3.131862e-002  0.000000e+000
-2.319283e-001  4.691134e-002  0.000000e+000
-2.285246e-001  6.232060e-002  0.000000e+000
-2.241591e-001  7.748544e-002  0.000000e+000
-2.188490e-001  9.234592e-002  0.000000e+000
-2.126154e-001  1.068432e-001  0.000000e+000
-2.054829e-001  1.209201e-001  0.000000e+000
-1.974797e-001  1.345208e-001  0.000000e+000
-1.886375e-001  1.475916e-001  0.000000e+000
-1.789913e-001  1.600808e-001  0.000000e+000
-1.685791e-001  1.719390e-001  0.000000e+000
-1.574422e-001  1.831194e-001  0.000000e+000
-1.456245e-001  1.935776e-001  0.000000e+000
-1.331729e-001  2.032723e-001  0.000000e+000
-1.201366e-001  2.121653e-001  0.000000e+000
-1.065671e-001  2.202213e-001  0.000000e+000
-9.251808e-002  2.274084e-001  0.000000e+000
-7.804509e-002  2.336984e-001  0.000000e+000
-6.320538e-002  2.390662e-001  0.000000e+000
-4.805762e-002  2.434906e-001  0.000000e+000
-3.266172e-002  2.469542e-001  0.000000e+000
-1.707856e-002  2.494433e-001  0.000000e+000
-1.369765e-003  2.509480e-001  0.000000e+000
 1.440255e-002  2.514624e-001  0.000000e+000
 3.017601e-002  2.509845e-001  0.000000e+000
 4.588824e-002  2.495160e-001  0.000000e+000
 6.147710e-002  2.470629e-001  0.000000e+000
 7.688095e-002  2.436348e-001  0.000000e+000
 9.203888e-002  2.392453e-001  0.000000e+000
 1.068909e-001  2.339117e-001  0.000000e+000
 1.213784e-001  2.276552e-001  0.000000e+000
 1.354440e-001  2.205005e-001  0.000000e+000
 1.490320e-001  2.124758e-001  0.000000e+000
 1.620888e-001  2.036130e-001  0.000000e+000
 1.745628e-001  1.939470e-001  0.000000e+000
 1.864045e-001  1.835161e-001  0.000000e+000
 1.975672e-001  1.723615e-001  0.000000e+000
 2.080067e-001  1.605273e-001  0.000000e+000
 2.176818e-001  1.480604e-001  0.000000e+000
 2.265541e-001  1.350101e-001  0.000000e+000
 2.345887e-001  1.214279e-001  0.000000e+000
 2.417536e-001  1.073675e-001  0.000000e+000
 2.480206e-001  9.288458e-002  0.000000e+000
 2.533650e-001  7.803640e-002  0.000000e+000
 2.577655e-001  6.288167e-002  0.000000e+000
 2.612048e-001  4.748031e-002  0.000000e+000
 2.636693e-001  3.189323e-002  0.000000e+000
 2.651491e-001  1.618208e-002  0.000000e+000
 2.656386e-001  4.089720e-004  0.000000e+000
 2.651357e-001 -1.536371e-002  0.000000e+000
 2.636424e-001 -3.107360e-002  0.000000e+000
 2.611646e-001 -4.665856e-002  0.000000e+000
 2.577122e-001 -6.205698e-002  0.000000e+000
 2.532987e-001 -7.720795e-002  0.000000e+000
 2.479417e-001 -9.205157e-002  0.000000e+000
 2.416623e-001 -1.065291e-001  0.000000e+000
 2.344854e-001 -1.205834e-001  0.000000e+000
 2.264392e-001 -1.341587e-001  0.000000e+000
 2.175558e-001 -1.472015e-001  0.000000e+000
 2.078701e-001 -1.596602e-001  0.000000e+000
 1.974205e-001 -1.714854e-001  0.000000e+000
 1.862482e-001 -1.826304e-001  0.000000e+000
 1.743976e-001 -1.930512e-001  0.000000e+000
 1.619154e-001 -2.027066e-001  0.000000e+000
 1.488511e-001 -2.115583e-001  0.000000e+000
 1.352562e-001 -2.195713e-001  0.000000e+000
 1.211845e-001 -2.267140e-001  0.000000e+000
 1.066917e-001 -2.329582e-001  0.000000e+000
 9.183508e-002 -2.382791e-001  0.000000e+000
 7.667341e-002 -2.426556e-001  0.000000e+000
 6.126664e-002 -2.460706e-001  0.000000e+000
 4.567569e-002 -2.485104e-001  0.000000e+000
 2.996221e-002 -2.499654e-001  0.000000e+000
 1.418835e-002 -2.504300e-001  0.000000e+000
