5
 2.443689e+000  4.165561e-002  8.609390e-019
 1.451551e+000  4.165561e-002  8.609390e-019
 7.578024e-001 -3.107414e-001  8.609390e-019
 1.416859e+000 -5.643605e-001  8.609390e-019
 2.443689e+000 -5.643605e-001  8.609390e-019
