14
-5.000000e-001  5.500000e+000  0.000000e+000
 5.000000e-001  5.500000e+000  0.000000e+000
 5.000000e-001  5.400000e+000  0.000000e+000
-5.000000e-001  5.400000e+000  0.000000e+000
-5.000000e-001  4.500000e+000  0.000000e+000
 5.000000e-001  4.500000e+000  0.000000e+000
 5.000000e-001  4.400000e+000  0.000000e+000
-5.000000e-001  4.400000e+000  0.000000e+000
-5.000000e-001  2.500000e+000  0.000000e+000
 5.000000e-001  2.500000e+000  0.000000e+000
 5.000000e-001  2.400000e+000  0.000000e+000
-5.000000e-001  2.400000e+000  0.000000e+000
-5.000000e-001  1.500000e+000  0.000000e+000
 4.500000e+000  1.500000e+000  0.000000e+000
