30
-5.000000e-001  6.500000e+000  0.000000e+000
 2.500000e+000  6.500000e+000  0.000000e+000
 2.500000e+000  5.500000e+000  0.000000e+000
 2.600000e+000  5.500000e+000  0.000000e+000
 2.600000e+000  6.500000e+000  0.000000e+000
 4.500000e+000  6.500000e+000  0.000000e+000
 4.500000e+000  5.500000e+000  0.000000e+000
 3.500000e+000  5.500000e+000  0.000000e+000
 3.500000e+000  4.500000e+000  0.000000e+000
 2.500000e+000  4.500000e+000  0.000000e+000
 1.500000e+000  4.500000e+000  0.000000e+000
 1.500000e+000  5.500000e+000  0.000000e+000
 1.400000e+000  5.500000e+000  0.000000e+000
 1.400000e+000  4.500000e+000  0.000000e+000
 1.400000e+000  4.400000e+000  0.000000e+000
 3.500000e+000  4.400000e+000  0.000000e+000
 3.500000e+000  3.500000e+000  0.000000e+000
 5.000000e-001  3.500000e+000  0.000000e+000
 5.000000e-001  3.400000e+000  0.000000e+000
 3.600000e+000  3.400000e+000  0.000000e+000
 3.600000e+000  4.400000e+000  0.000000e+000
 3.600000e+000  5.400000e+000  0.000000e+000
 4.500000e+000  5.400000e+000  0.000000e+000
 4.500000e+000  3.500000e+000  0.000000e+000
 4.500000e+000  2.500000e+000  0.000000e+000
 3.500000e+000  2.500000e+000  0.000000e+000
 2.500000e+000  2.500000e+000  0.000000e+000
 1.500000e+000  2.500000e+000  0.000000e+000
 1.500000e+000  2.400000e+000  0.000000e+000
 4.500000e+000  2.400000e+000  0.000000e+000
